instances,features,targets,silhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
8725,53,8,-0.016616928241299997,0.24432567733399999,0,7767,26,0,0,0.4,0.9141628359042538
8725,53,8,-0.016616928241299997,0.24432567733399999,0,7767,26,0,0,0.5,0.9180270698040632
8725,53,8,-0.016616928241299997,0.24432567733399999,0,7767,26,0,0,0.6,0.9213154147063932
8725,53,8,-0.016616928241299997,0.24432567733399999,0,7767,26,0,0,0.7,0.9232765497470016
8725,53,8,-0.016616928241299997,0.24432567733399999,0,7767,26,0,0,0.8,0.9245687656956388
8725,53,8,-0.016616928241299997,0.24432567733399999,0,7767,26,0,0,0.9,0.9248901078962168
8725,53,8,-0.016616928241299997,0.24432567733399999,0,7767,26,0,0,1.0,0.9250745016833234
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.0,0.894389744291119
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.1,0.8971720492709369
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.2,0.8996734772674941
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.3,0.9020655899201464
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.4,0.9042138888590542
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.5,0.9060515352359356
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.6,0.9068129269448828
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.7,0.9086658954229712
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.8,0.908591368076774
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,0.9,0.9100205731364004
5394,89,5,-0.011046504537200002,0.28951054202300003,0,4821,53,0,0,1.0,0.9102977396028121
