instances,features,targets,sillhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.7,0.8535166666666669
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.8,0.8503000000000003
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.9,0.8539166666666672
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,1.0,0.8575499999999999
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.0,0.08135413117532739
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.1,0.09379999430163308
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.2,0.09235614723873367
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.3,0.09559593595231568
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.4,0.09846019082282194
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.5,0.09737798823089916
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.6,0.0987690409720456
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.7,0.10458123247350022
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.8,0.10121195530353784
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.9,0.10347012279770833
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,1.0,0.10100852591251908
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.0,0.4283574733798681
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.1,0.32473067827946595
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.2,0.28001696316938623
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.3,0.27899146507050426
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.4,0.2584756140177957
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.5,0.2518725700785239
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.6,0.23788264047813198
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.7,0.2484955509956601
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.8,0.2500790225894033
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.9,0.2490716289877929
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,1.0,0.2530518258199598
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.0,0.9239775434040918
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.1,0.9247456382106796
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.2,0.929892179103483
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.3,0.938902547419152
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.4,0.9381355850427489
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.5,0.9393949550047364
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.6,0.9399415312652559
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.7,0.9399577785201818
