instances,features,targets,silhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.0,0.7044666666666667
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.1,0.6969999999999997
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.2,0.7204999999999999
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.3,0.7205666666666666
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.4,0.7405833333333338
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.5,0.7575166666666665
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.6,0.742216666666667
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.7,0.7578333333333329
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.8,0.7707333333333335
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.9,0.7666333333333332
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,1.0,0.7642833333333331
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.0,0.7750987928301021
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.1,0.7737013747739642
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.2,0.7757547015756893
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.3,0.7718755860571501
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.4,0.7754886552429019
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.5,0.7767113110926807
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.6,0.7760039600441395
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.7,0.7769074925048955
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.8,0.7761914730276562
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.9,0.7753883974092575
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,1.0,0.7752091438755225
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.0,0.6393856608407691
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.1,0.6398342518063881
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.2,0.6483592081084341
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.3,0.6498893655828641
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.4,0.645851123931619
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.5,0.6539235257129994
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.6,0.6492477545697359
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.7,0.6509691300805853
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.8,0.6498293319253071
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.9,0.6575421428827
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,1.0,0.6503138746884877
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.0,0.7567274374452494
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.1,0.7565563044820925
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.2,0.7578037423050884
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.3,0.7583202774120025
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.4,0.7586203168355398
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.5,0.7581327209160704
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.6,0.7588160007502097
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.7,0.7586836569698601
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.8,0.7611745580219521
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,0.9,0.7578671108134387
1885,136,7,0.012926727478,0.426141336695,125,1455,7,0,0,1.0,0.7584245038569319
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.0,0.5985054978482583
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.1,0.5983374968220587
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.2,0.5999124159744867
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.3,0.6033191309673029
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.4,0.5985938980160463
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.5,0.603219699644717
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.6,0.6044187190561986
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.7,0.6063656363305323
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.8,0.6060045175275087
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.9,0.6056673522776876
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,1.0,0.6073654681858571
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.0,0.8296568034596622
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.1,0.8378270008469318
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.2,0.8357173888979788
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.3,0.8426955496413029
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.4,0.8445972707467448
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.5,0.8448285623015824
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.6,0.8455986905114006
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.7,0.8488266351667783
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.8,0.8472179822608168
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.9,0.8508881699845635
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,1.0,0.8520073584489488
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.0,0.7518277936284368
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.1,0.7468870247804194
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.2,0.7459341009028592
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.3,0.74980740543292
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.4,0.7495257439164859
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.5,0.7495731472238256
