instances,features,targets,sillhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.0,0.32778423113654903
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.1,0.4455616762948289
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.2,0.5830917022650702
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.3,0.6310762326458309
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.4,0.6958882528159488
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.5,0.6971351972549843
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.6,0.7297130323246627
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.7,0.7498485105519285
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.8,0.7583962664825528
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,0.9,0.777162456848955
10000,16,26,0.00821745822641,0.999784949779,0,422,361,0,0,1.0,0.7746144876593166
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.0,0.2813465435239401
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.1,0.2878338764115295
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.2,0.2810591142422996
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.3,0.28335306847615144
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.4,0.28667264360518474
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.5,0.2945909189085373
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.6,0.28527995649257715
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.7,0.2915961156941054
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.8,0.2879228298214025
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,0.9,0.2966510141533957
1885,136,7,-0.042312373095500004,0.774504501351,125,759,34,0,0,1.0,0.29166208399106763
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.0,0.3220838481689137
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.1,0.3151578025245552
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.2,0.3174272629547225
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.3,0.31764840071863626
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.4,0.3217113959616557
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.5,0.3161489502082972
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.6,0.31628373303122365
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.7,0.3140743991671939
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.8,0.3159778402502017
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,0.9,0.31389853808258456
10000,58,2,0.00338645920659,0.890617592872,0,6922,3078,0,0,1.0,0.3206938255840484
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.0,0.30362026447788376
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.1,0.3238869633432643
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.2,0.3299087680210214
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.3,0.34069460399728585
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.4,0.3371154887449421
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.5,0.3433073903534091
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.6,0.3437974477743422
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.7,0.3477446794650793
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.8,0.3545926841341813
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,0.9,0.35147318191780075
1885,136,7,-0.0157526531626,0.957105134112,125,463,140,0,0,1.0,0.3593159268073166
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.0,0.7085238095238091
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.1,0.7713809523809521
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.2,0.7932619047619042
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.3,0.8033095238095229
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.4,0.8104285714285713
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.5,0.8309047619047614
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.6,0.8304047619047611
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.7,0.8428095238095232
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.8,0.8638333333333322
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,0.9,0.8542619047619041
209,19,7,0.135336454758,0.99996441989,1,30,29,0,0,1.0,0.8432142857142854
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.0,0.5166712972372403
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.1,0.5178644456396243
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.2,0.5368000011944357
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.3,0.5472998960657673
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.4,0.5402631707747757
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.5,0.5497378841943068
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.6,0.547256659423809
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.7,0.5573753378540032
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.8,0.5555121166027555
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,0.9,0.5566047020148672
1885,136,7,0.0470919500717,0.725377112418,125,1021,21,0,0,1.0,0.5566011781281952
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.0,0.6521906926063268
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.1,0.7370593000051201
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.2,0.7404065328376472
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.3,0.7170928751331221
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.4,0.7354519092019086
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.5,0.7390729874700459
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.6,0.7510254013272584
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.7,0.7635292308310884
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.8,0.7447105002840293
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,0.9,0.7807258852258847
186,272,2,0.07235513605050001,0.962900414771,236,114,72,0,0,1.0,0.744274560406913
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.0,0.593610418472606
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.1,0.6037430663859898
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.2,0.6008882768597671
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.3,0.6128007171005343
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.4,0.6222929349916367
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.5,0.6185128646131152
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.6,0.6218907693938274
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.7,0.6245103072721341
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.8,0.6223460448886265
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,0.9,0.6316540864343106
1885,136,7,0.00691183428864,0.5187275474899999,125,1305,3,0,0,1.0,0.6278389234668401
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.0,0.5228092108835143
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.1,0.543517307987896
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.2,0.5534232176770877
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.3,0.5578101864077096
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.4,0.5660460316776108
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.5,0.5678135543367742
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.6,0.567399277730547
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.7,0.5665527879614568
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.8,0.5660020295314413
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,0.9,0.571377208256465
1885,136,7,0.03684685484169999,0.705479280819,125,1038,19,0,0,1.0,0.5701529943356569
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.0,0.5903999999999995
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.1,0.6425333333333332
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.2,0.6675333333333334
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.3,0.7223166666666664
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.4,0.7717
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.5,0.7880499999999999
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.6,0.7808833333333333
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.7,0.7905499999999998
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.8,0.7998499999999998
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,0.9,0.8013166666666665
249,35,14,0.126649856851,0.924282081647,17,40,9,0,0,1.0,0.808183333333333
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.0,0.5472347267465391
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.1,0.5539768638301806
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.2,0.5494561676971597
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.3,0.5541137202552261
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.4,0.5543857438498818
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.5,0.5577164569006865
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.6,0.554936771895675
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.7,0.56008178647141
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.8,0.5596075953880353
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,0.9,0.559130096934734
1885,136,7,-0.0676985292236,0.473844023912,125,1385,10,0,0,1.0,0.5631828191784934
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.0,0.6258886499822282
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.1,0.7138042645973899
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.2,0.8577080010633122
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.3,0.8845865492244688
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.4,0.9152862515568856
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.5,0.9128980092770972
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.6,0.9279769258937344
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.7,0.9340335827337268
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.8,0.9335558910762448
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,0.9,0.938144489386296
7494,16,10,0.192812491483,0.999651747512,0,780,719,0,0,1.0,0.9380349947879794
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.0,0.9328003918965198
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.1,0.9136700429811652
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.2,0.932520878476762
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.3,0.9510658603742318
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.4,0.95088555908348
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.5,0.9525104822662968
